num-generations,num-evaluations,time-elapsed,best-fitness,avg-fitness,num_features_mutation_strength,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
201,20200,588.1621298789978,35352,35449.16,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
202,20300,590.3462600708008,35245,35403.05,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
203,20400,592.5007100105286,35201,35353.79,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
204,20500,594.4891800880432,35201,35314.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
205,20600,596.5917201042175,35191,35271.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
206,20700,598.7026925086975,35185,35237.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
207,20800,600.8100550174713,35141,35210.12,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
208,20900,602.8302764892578,35061,35184.16,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
209,21000,604.9100832939148,35043,35148.02,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
210,21100,606.8826158046722,34961,35098.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
211,21200,608.97039103508,34961,35056.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
212,21300,610.9799406528473,34886,35024.18,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
213,21400,613.0503625869751,34864,34981.72,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
214,21500,615.0503509044647,34824,34919.22,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
215,21600,617.0302922725677,34713,34872.74,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
216,21700,618.9968848228455,34713,34834.79,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
217,21800,621.0569558143616,34695,34791.15,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
218,21900,623.1628723144531,34673,34746.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
219,22000,625.2508609294891,34651,34712.89,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
220,22100,627.3657538890839,34620,34687.66,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
221,22200,629.5119853019714,34466,34651.27,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
222,22300,631.5298750400543,34448,34597.83,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
223,22400,633.6699352264404,34383,34521.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
224,22500,635.8092730045319,34324,34441.15,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
225,22600,637.8631613254547,34232,34393.36,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
226,22700,639.9590449333191,34232,34356.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
227,22800,642.08003282547,34228,34318.62,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
228,22900,643.9866535663605,34228,34279.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
229,23000,646.0798609256744,34142,34230.54,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
230,23100,648.1901528835297,34112,34193.5,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
231,23200,650.3159530162811,34100,34159.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
232,23300,652.4242885112762,34091,34130.47,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
233,23400,654.4701526165009,34073,34111.62,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
234,23500,656.5209910869598,34010,34089.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
235,23600,658.6199941635132,34010,34066.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
236,23700,660.7091257572174,33943,34038.76,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
237,23800,662.6908869743347,33922,34007.5,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
238,23900,664.7407937049866,33922,33975.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
239,24000,666.8709125518799,33837,33942.49,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
240,24100,669.1309297084808,33837,33913.32,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
241,24200,671.1498007774353,33800,33881.89,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
242,24300,673.1760451793671,33767,33849.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
243,24400,675.2597436904907,33763,33819.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
244,24500,677.2840850353241,33676,33792.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
245,24600,679.2603344917297,33676,33765.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
246,24700,681.3132102489471,33675,33736.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
247,24800,683.3806421756744,33643,33706.29,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
248,24900,685.4109241962433,33585,33674.6,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
249,25000,687.4807095527649,33514,33640.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
250,25100,689.4206991195679,33478,33591.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
251,25200,691.5346310138702,33475,33541.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
252,25300,693.6008279323578,33475,33507.82,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
253,25400,695.6090548038483,33443,33489.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
254,25500,697.6597170829773,33437,33471.13,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
255,25600,699.5922088623047,33411,33455.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
256,25700,701.6604182720184,33406,33441.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
257,25800,703.6800398826599,33404,33430.25,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
258,25900,705.7549407482147,33332,33409.71,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
259,26000,707.9002003669739,33309,33382.6,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
260,26100,709.9990675449371,33309,33349.45,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
261,26200,712.172126531601,33291,33329.41,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
262,26300,714.2968549728394,33261,33313.49,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
263,26400,716.3898794651031,33261,33300.81,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
264,26500,718.4805021286011,33230,33287.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
265,26600,720.5691149234772,33195,33272.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
266,26700,722.7101449966431,33195,33253.57,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
267,26800,724.9693002700806,33195,33235.05,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
268,26900,727.5403337478638,33133,33210.02,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
269,27000,730.0336389541626,33131,33191.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
270,27100,732.4818761348724,33122,33174.11,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
271,27200,734.7308144569397,33120,33150.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
272,27300,736.9689347743988,33069,33127.28,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
273,27400,739.0828981399536,33042,33108.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
274,27500,741.2591423988342,33042,33093.22,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
275,27600,743.3998856544495,33016,33071.17,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
276,27700,745.5599174499512,32997,33050.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
277,27800,747.7206020355225,32966,33032.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
278,27900,749.8403272628784,32966,33016.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
279,28000,752.0103898048401,32961,32997.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
280,28100,754.4009864330292,32949,32981.47,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
281,28200,756.9007976055145,32923,32968.04,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
282,28300,759.1672511100769,32903,32950.7,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
283,28400,761.3808808326721,32893,32931.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
284,28500,763.6008870601654,32831,32908.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
285,28600,765.8398380279541,32764,32883.12,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
286,28700,768.120283126831,32764,32853.76,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
287,28800,770.7671220302582,32764,32820.39,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
288,28900,773.4800717830658,32734,32790.27,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
289,29000,776.4604971408844,32719,32767.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
290,29100,779.1718752384186,32719,32752.71,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
291,29200,781.5135996341705,32709,32739.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
292,29300,783.772536277771,32709,32730.65,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
293,29400,786.0960812568665,32682,32720.5,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
294,29500,788.5307168960571,32679,32710.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
295,29600,790.8604929447174,32653,32699.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
296,29700,793.1005594730377,32646,32684.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
297,29800,795.3978779315948,32646,32673.33,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
298,29900,797.731173992157,32617,32657.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
299,30000,799.9344735145569,32617,32645.02,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
300,30100,802.1003727912903,32589,32632.68,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
301,30200,804.5609683990479,32551,32618.49,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
302,30300,806.842481136322,32551,32604.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
303,30400,809.04927110672,32540,32589.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
304,30500,811.452525138855,32520,32567.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
305,30600,813.8122262954712,32517,32552.05,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
306,30700,816.091872215271,32517,32541.03,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
307,30800,818.4209158420563,32499,32528.26,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
308,30900,820.850382566452,32499,32517.57,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
309,31000,823.1089999675751,32482,32508.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
310,31100,825.390153169632,32463,32498.38,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
311,31200,827.7642323970795,32450,32483.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
312,31300,829.9574012756348,32414,32471.6,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
313,31400,832.3301482200623,32414,32459.8,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
314,31500,834.5998449325562,32414,32445.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
315,31600,836.929096698761,32391,32426.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
316,31700,839.1404085159302,32373,32412.06,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
317,31800,841.4006431102753,32373,32400.07,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
318,31900,843.6738471984863,32372,32388.17,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
319,32000,845.9206984043121,32342,32377.26,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
320,32100,848.160656452179,32327,32365.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
321,32200,850.418942451477,32304,32352.67,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
322,32300,852.6631951332092,32304,32339.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
323,32400,854.8446133136749,32266,32326.02,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
324,32500,857.100830078125,32266,32310.7,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
325,32600,859.3605258464813,32252,32292.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
326,32700,861.5898907184601,32231,32276.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
327,32800,863.8122091293335,32217,32259.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
328,32900,866.064888715744,32211,32243.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
329,33000,868.2607889175415,32174,32226.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
330,33100,870.6004667282104,32144,32208.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
331,33200,872.8699991703033,32122,32188.16,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
332,33300,875.2901349067688,32122,32166.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
333,33400,877.81920337677,32121,32148.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
334,33500,880.0639798641205,32090,32133.58,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
335,33600,882.4205088615417,32037,32120.08,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
336,33700,884.6031494140625,32037,32104.87,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
337,33800,886.9801049232483,32030,32090.34,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
338,33900,889.3600730895996,32023,32070.87,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
339,34000,891.9838531017303,32018,32050.07,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
340,34100,894.9799060821533,31994,32031.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
341,34200,898.0024874210358,31976,32020.13,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
342,34300,900.9301676750183,31955,32008.73,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
343,34400,903.1510798931122,31955,31992.16,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
344,34500,905.4577791690826,31929,31976.4,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
345,34600,907.8107070922852,31923,31961.41,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
346,34700,910.0488867759705,31920,31950.71,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
347,34800,912.2707245349884,31908,31943.49,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
348,34900,914.7204840183258,31908,31927.06,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
349,35000,917.5717251300812,31879,31916.83,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
350,35100,920.4392085075378,31879,31907.67,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
351,35200,923.9889259338379,31879,31898.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
352,35300,926.5190572738647,31855,31886.85,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
353,35400,928.7834422588348,31855,31878.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
354,35500,931.5311594009399,31853,31869.24,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
355,35600,934.3601202964783,31834,31860.49,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
356,35700,937.6776840686798,31790,31850.68,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
357,35800,941.3710198402405,31783,31838.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
358,35900,944.3690872192383,31783,31822.71,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
359,36000,947.9298253059387,31766,31802.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
360,36100,950.8558645248413,31760,31783.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
361,36200,954.215873003006,31738,31771.93,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
362,36300,957.1964862346649,31738,31761.49,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
363,36400,960.2656784057617,31725,31752.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
364,36500,963.3250052928925,31714,31744.27,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
365,36600,966.3597609996796,31713,31733.2,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
366,36700,969.330662727356,31675,31720.3,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
367,36800,972.4604218006134,31675,31709.65,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
368,36900,975.6513884067535,31670,31696.52,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
369,37000,979.0799040794373,31661,31685.57,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
370,37100,982.1000101566315,31645,31676.25,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
371,37200,985.1548585891724,31628,31665.74,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
372,37300,988.5125467777252,31618,31653.66,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
373,37400,991.3800785541534,31597,31638.11,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
374,37500,994.149801492691,31585,31627.17,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
375,37600,996.7098879814148,31569,31610.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
376,37700,999.0708241462708,31569,31600.45,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
377,37800,1001.3092427253723,31569,31588.83,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
378,37900,1003.541868686676,31547,31576.82,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
379,38000,1005.7589640617371,31534,31566.24,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
380,38100,1008.0719413757324,31534,31559.07,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
381,38200,1010.329963684082,31534,31548.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
382,38300,1012.569792509079,31521,31541.04,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
383,38400,1014.9008495807648,31499,31528.17,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
384,38500,1017.0627377033234,31471,31519.43,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
385,38600,1019.3497226238251,31471,31507.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
386,38700,1021.5404827594757,31455,31493.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
387,38800,1023.7847030162811,31455,31481.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
388,38900,1026.0319135189056,31440,31469.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
389,39000,1028.63552236557,31398,31458.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
390,39100,1031.121202468872,31398,31446.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
391,39200,1033.3498604297638,31398,31431.13,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
392,39300,1035.6209125518799,31390,31416.43,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
393,39400,1037.962959766388,31375,31399.25,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
394,39500,1040.1452312469482,31367,31391.15,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
395,39600,1042.3298254013062,31366,31382.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
396,39700,1044.6203932762146,31354,31375.39,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
397,39800,1046.8003125190735,31313,31364.09,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
398,39900,1049.1334581375122,31313,31351.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
399,40000,1051.4305350780487,31308,31339.08,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
400,40100,1053.6799247264862,31293,31326.84,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
401,40200,1056.0462787151337,31292,31316.71,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1295.1952385902405
