num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
98,9900,193.98055768013,41130,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
99,10000,196.1008815765381,41093,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
100,10100,198.50914549827576,41054,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
101,10200,201.25679111480713,40954,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
102,10300,203.63416814804077,40950,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
103,10400,206.18515729904175,40827,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
104,10500,208.72407817840576,40732,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
105,10600,211.48073482513428,40725,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
106,10700,214.2059144973755,40686,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
107,10800,216.78782486915588,40652,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
108,10900,219.31572580337524,40485,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
109,11000,221.91194534301758,40378,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
110,11100,224.6610906124115,40310,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
111,11200,227.22765564918518,40240,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
112,11300,229.8362364768982,40132,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
113,11400,232.29289317131042,40099,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
114,11500,234.85447311401367,39855,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
115,11600,237.42777276039124,39850,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
116,11700,240.0906102657318,39783,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
117,11800,242.64902639389038,39487,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
118,11900,245.65911507606506,39386,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
119,12000,248.53203701972961,39212,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
120,12100,250.96018862724304,39197,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
121,12200,253.40859055519104,39100,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
122,12300,255.9901876449585,39074,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
123,12400,258.3456332683563,39046,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
124,12500,260.8591504096985,39035,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
125,12600,263.1856429576874,38871,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
126,12700,265.12444019317627,38824,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
127,12800,267.0644829273224,38824,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
128,12900,269.02959418296814,38774,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
129,13000,271.0249364376068,38767,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
130,13100,272.9633135795593,38561,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
131,13200,274.8888475894928,38483,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
132,13300,276.81030917167664,38425,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
133,13400,278.78870463371277,38378,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
134,13500,280.7077102661133,38371,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
135,13600,282.6726965904236,38189,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
136,13700,284.84929966926575,38189,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
137,13800,286.8040552139282,38176,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
138,13900,288.8025188446045,38083,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
139,14000,290.724228143692,37997,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
140,14100,292.6360127925873,37949,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
141,14200,294.5301003456116,37862,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
142,14300,296.43190264701843,37805,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
143,14400,299.06249928474426,37736,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
